Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A17006B_001,SE_A17006B_002,SE_A17006B_003,PCT_SE_A17006B_002,PCT_SE_A17006B_003
"06037570902","Census Tract 5709.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5709.02",,,,13,13,0,100,0
"06037571000","Census Tract 5710, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5710",,,,68,68,0,100,0
"06037571101","Census Tract 5711.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5711.01",,,,63,63,0,100,0
"06037571102","Census Tract 5711.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5711.02",,,,249,249,0,100,0
"06037571201","Census Tract 5712.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5712.01",,,,50,50,0,100,0
"06037571202","Census Tract 5712.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5712.02",,,,393,392,1,99.75,0.25
"06037571300","Census Tract 5713, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5713",,,,234,174,60,74.36,25.64
"06037571400","Census Tract 5714, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5714",,,,286,286,0,100,0
"06037571502","Census Tract 5715.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5715.02",,,,731,576,155,78.8,21.2
"06037571504","Census Tract 5715.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5715.04",,,,422,422,0,100,0
"06037571505","Census Tract 5715.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5715.05",,,,275,275,0,100,0
"06037571600","Census Tract 5716, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5716",,,,467,403,64,86.3,13.7
"06037571701","Census Tract 5717.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5717.01",,,,466,424,42,90.99,9.01
"06037571703","Census Tract 5717.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5717.03",,,,212,195,17,91.98,8.02
"06037571704","Census Tract 5717.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5717.04",,,,368,368,0,100,0
"06037571800","Census Tract 5718, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5718",,,,255,206,49,80.78,19.22
"06037571900","Census Tract 5719, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5719",,,,507,507,0,100,0
"06037572001","Census Tract 5720.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5720.01",,,,274,254,20,92.7,7.3
"06037572201","Census Tract 5722.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5722.01",,,,373,274,99,73.46,26.54
"06037572202","Census Tract 5722.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5722.02",,,,125,125,0,100,0
"06037572301","Census Tract 5723.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5723.01",,,,30,30,0,100,0
"06037572500","Census Tract 5725, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5725",,,,131,86,45,65.65,34.35
"06037572600","Census Tract 5726, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5726",,,,219,195,24,89.04,10.96
"06037572700","Census Tract 5727, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5727",,,,64,43,21,67.19,32.81
"06037573002","Census Tract 5730.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5730.02",,,,363,334,29,92.01,7.99
"06037573003","Census Tract 5730.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5730.03",,,,128,91,37,71.09,28.91
"06037573004","Census Tract 5730.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5730.04",,,,532,506,26,95.11,4.89
"06037573101","Census Tract 5731.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5731.01",,,,586,441,145,75.26,24.74
"06037573102","Census Tract 5731.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5731.02",,,,292,292,0,100,0
"06037573201","Census Tract 5732.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5732.01",,,,190,151,39,79.47,20.53
"06037573202","Census Tract 5732.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5732.02",,,,516,386,130,74.81,25.19
"06037573300","Census Tract 5733, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5733",,,,249,187,62,75.1,24.9
"06037573401","Census Tract 5734.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5734.01",,,,129,108,21,83.72,16.28
"06037573402","Census Tract 5734.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5734.02",,,,228,168,60,73.68,26.32
"06037573403","Census Tract 5734.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5734.03",,,,245,245,0,100,0
"06037573601","Census Tract 5736.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5736.01",,,,113,101,12,89.38,10.62
"06037573700","Census Tract 5737, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5737",,,,49,49,0,100,0
"06037573800","Census Tract 5738, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5738",,,,22,22,0,100,0
"06037573902","Census Tract 5739.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5739.02",,,,8,8,0,100,0
"06037574000","Census Tract 5740, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5740",,,,146,126,20,86.3,13.7
"06037574100","Census Tract 5741, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5741",,,,202,186,16,92.08,7.92
"06037574201","Census Tract 5742.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5742.01",,,,133,115,18,86.47,13.53
"06037574202","Census Tract 5742.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5742.02",,,,44,44,0,100,0
"06037574300","Census Tract 5743, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5743",,,,111,78,33,70.27,29.73
"06037574400","Census Tract 5744, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5744",,,,42,42,0,100,0
"06037574500","Census Tract 5745, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5745",,,,234,198,36,84.62,15.38
"06037574602","Census Tract 5746.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5746.02",,,,25,25,0,100,0
"06037574800","Census Tract 5748, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5748",,,,196,196,0,100,0
"06037574901","Census Tract 5749.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5749.01",,,,48,48,0,100,0
"06037574902","Census Tract 5749.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5749.02",,,,561,549,12,97.86,2.14
"06037575001","Census Tract 5750.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5750.01",,,,341,341,0,100,0
"06037575002","Census Tract 5750.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5750.02",,,,358,358,0,100,0
"06037575101","Census Tract 5751.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5751.01",,,,441,395,46,89.57,10.43
"06037575102","Census Tract 5751.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5751.02",,,,261,261,0,100,0
"06037575103","Census Tract 5751.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5751.03",,,,417,394,23,94.48,5.52
"06037575201","Census Tract 5752.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5752.01",,,,180,159,21,88.33,11.67
"06037575202","Census Tract 5752.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5752.02",,,,129,108,21,83.72,16.28
"06037575300","Census Tract 5753, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5753",,,,261,219,42,83.91,16.09
"06037575401","Census Tract 5754.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5754.01",,,,347,138,209,39.77,60.23
"06037575402","Census Tract 5754.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5754.02",,,,182,176,6,96.7,3.3
"06037575801","Census Tract 5758.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5758.01",,,,245,236,9,96.33,3.67
"06037575802","Census Tract 5758.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5758.02",,,,106,106,0,100,0
"06037575803","Census Tract 5758.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5758.03",,,,126,113,13,89.68,10.32
"06037575901","Census Tract 5759.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5759.01",,,,514,389,125,75.68,24.32
"06037575902","Census Tract 5759.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5759.02",,,,608,496,112,81.58,18.42
"06037576001","Census Tract 5760.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5760.01",,,,399,287,112,71.93,28.07
"06037576200","Census Tract 5762, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5762",,,,579,391,188,67.53,32.47
"06037576301","Census Tract 5763.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5763.01",,,,315,289,26,91.75,8.25
"06037576302","Census Tract 5763.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5763.02",,,,148,148,0,100,0
"06037576401","Census Tract 5764.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5764.01",,,,98,98,0,100,0
"06037576402","Census Tract 5764.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5764.02",,,,73,73,0,100,0
"06037576403","Census Tract 5764.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5764.03",,,,348,330,18,94.83,5.17
"06037576501","Census Tract 5765.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5765.01",,,,258,184,74,71.32,28.68
"06037576502","Census Tract 5765.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5765.02",,,,318,283,35,88.99,11.01
"06037576503","Census Tract 5765.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5765.03",,,,131,118,13,90.08,9.92
"06037576601","Census Tract 5766.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5766.01",,,,159,159,0,100,0
"06037576602","Census Tract 5766.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5766.02",,,,409,338,71,82.64,17.36
"06037576700","Census Tract 5767, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5767",,,,129,129,0,100,0
"06037576801","Census Tract 5768.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5768.01",,,,252,252,0,100,0
"06037576802","Census Tract 5768.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5768.02",,,,339,305,34,89.97,10.03
"06037576901","Census Tract 5769.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5769.01",,,,330,312,18,94.55,5.45
"06037576903","Census Tract 5769.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5769.03",,,,227,205,22,90.31,9.69
"06037576904","Census Tract 5769.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"576904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5769.04",,,,303,303,0,100,0
"06037577000","Census Tract 5770, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5770",,,,809,761,48,94.07,5.93
"06037577100","Census Tract 5771, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5771",,,,354,354,0,100,0
"06037577200","Census Tract 5772, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5772",,,,174,164,10,94.25,5.75
"06037577300","Census Tract 5773, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5773",,,,158,141,17,89.24,10.76
"06037577400","Census Tract 5774, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5774",,,,83,83,0,100,0
"06037577501","Census Tract 5775.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5775.01",,,,41,41,0,100,0
"06037577504","Census Tract 5775.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5775.04",,,,31,31,0,100,0
"06037577602","Census Tract 5776.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5776.02",,,,0,0,0,,
"06037577604","Census Tract 5776.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5776.04",,,,19,19,0,100,0
"06037577605","Census Tract 5776.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5776.05",,,,80,80,0,100,0
"06037577606","Census Tract 5776.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5776.06",,,,44,44,0,100,0
"06037577700","Census Tract 5777, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5777",,,,304,271,33,89.14,10.86
"06037577800","Census Tract 5778, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5778",,,,1,1,0,100,0
"06037577900","Census Tract 5779, Los Angeles County, California","ca","140","00",,,,"06","037",,,"577900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5779",,,,444,434,10,97.75,2.25
"06037578000","Census Tract 5780, Los Angeles County, California","ca","140","00",,,,"06","037",,,"578000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5780",,,,160,135,25,84.38,15.62
"06037578100","Census Tract 5781, Los Angeles County, California","ca","140","00",,,,"06","037",,,"578100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5781",,,,31,31,0,100,0
"06037599000","Census Tract 5990, Los Angeles County, California","ca","140","00",,,,"06","037",,,"599000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5990",,,,0,0,0,,
"06037599100","Census Tract 5991, Los Angeles County, California","ca","140","00",,,,"06","037",,,"599100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5991",,,,0,0,0,,
"06037600100","Census Tract 6001, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6001",,,,721,697,24,96.67,3.33
"06037600201","Census Tract 6002.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6002.01",,,,598,463,135,77.42,22.58
"06037600202","Census Tract 6002.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6002.02",,,,800,651,149,81.38,18.62
"06037600302","Census Tract 6003.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6003.02",,,,853,746,107,87.46,12.54
"06037600303","Census Tract 6003.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6003.03",,,,229,229,0,100,0
"06037600304","Census Tract 6003.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6003.04",,,,492,451,41,91.67,8.33
"06037600400","Census Tract 6004, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6004",,,,1307,1145,162,87.61,12.39
"06037600501","Census Tract 6005.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6005.01",,,,930,879,51,94.52,5.48
"06037600601","Census Tract 6006.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6006.01",,,,854,788,66,92.27,7.73
"06037600602","Census Tract 6006.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6006.02",,,,327,308,19,94.19,5.81
"06037600702","Census Tract 6007.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6007.02",,,,1901,1786,115,93.95,6.05
"06037600703","Census Tract 6007.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6007.03",,,,702,606,96,86.32,13.68
"06037600704","Census Tract 6007.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6007.04",,,,975,958,17,98.26,1.74
"06037600801","Census Tract 6008.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6008.01",,,,1426,1342,84,94.11,5.89
"06037600802","Census Tract 6008.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6008.02",,,,1118,1005,113,89.89,10.11
"06037600902","Census Tract 6009.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6009.02",,,,1537,1272,265,82.76,17.24
"06037600911","Census Tract 6009.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6009.11",,,,510,510,0,100,0
"06037600912","Census Tract 6009.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"600912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6009.12",,,,393,358,35,91.09,8.91
"06037601001","Census Tract 6010.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6010.01",,,,575,505,70,87.83,12.17
"06037601002","Census Tract 6010.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6010.02",,,,1403,1158,245,82.54,17.46
"06037601100","Census Tract 6011, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6011",,,,1329,1029,300,77.43,22.57
"06037601202","Census Tract 6012.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6012.02",,,,39,39,0,100,0
"06037601211","Census Tract 6012.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6012.11",,,,459,419,40,91.29,8.71
"06037601212","Census Tract 6012.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6012.12",,,,1093,997,96,91.22,8.78
"06037601301","Census Tract 6013.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6013.01",,,,517,477,40,92.26,7.74
"06037601302","Census Tract 6013.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6013.02",,,,1814,1570,244,86.55,13.45
"06037601303","Census Tract 6013.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6013.03",,,,2079,1778,301,85.52,14.48
"06037601401","Census Tract 6014.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6014.01",,,,980,865,115,88.27,11.73
"06037601402","Census Tract 6014.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6014.02",,,,44,44,0,100,0
"06037601501","Census Tract 6015.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"601501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6015.01",,,,100,100,0,100,0
